X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
815,602
795,584
784,558
775,519
775,519
768,486
764,460
761,440
761,426
761,416
761,416
761,409
760,404
760,402
759,401
758,401
758,401
758,402
757,404
756,405
756,405
755,406
755,406
753,405
751,404
746,402
739,398
730,393
730,393
720,391
709,387
698,383
688,381
679,380
679,380
671,381
664,383
660,387
657,391
655,395
655,395
655,399
656,401
657,400
657,399
656,395
656,395
655,389
653,383
651,378
649,368
648,361
648,361
647,358
644,357
642,357
639,358
636,360
636,360
634,362
633,363
632,364
632,364
633,364
633,364
633,364
633,364
634,363
634,363
635,362
635,362
635,361
636,361
636,361
638,361
640,362
640,362
643,365
649,370
659,380
672,396
692,418
692,418
717,445
747,477
779,514
812,554
846,587
846,587
884,609
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
