X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
837,608
812,580
795,539
782,503
774,475
774,475
768,456
763,445
760,440
757,439
754,441
754,441
753,440
751,438
751,437
750,438
749,439
749,439
748,439
747,439
744,437
739,432
734,426
734,426
728,418
724,411
723,406
727,407
728,412
728,412
727,416
725,420
724,425
723,428
724,430
724,430
724,431
724,431
724,431
724,430
722,429
722,429
718,425
711,420
699,414
686,410
675,407
675,407
666,403
659,400
653,399
647,399
642,401
642,401
638,403
636,405
634,411
633,414
633,416
633,416
631,420
630,423
629,425
628,424
627,421
627,421
622,416
614,412
607,408
602,405
599,405
599,405
601,404
603,407
600,410
595,413
592,418
592,418
589,422
588,426
586,430
585,434
584,437
584,437
583,438
583,438
584,437
584,435
584,434
584,434
584,433
584,432
584,431
584,430
584,430
584,430
584,430
584,430
584,429
584,429
585,428
585,428
587,428
591,428
598,430
606,434
618,443
618,442
643,455
677,470
714,488
750,508
786,532
786,532
820,561
855,588
886,606
902,622
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
