X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
897,616
880,595
856,562
856,562
834,524
815,485
801,452
791,426
784,404
784,404
780,387
777,372
775,361
774,352
772,346
772,346
771,345
771,346
771,350
771,353
772,355
772,355
773,356
773,355
774,349
776,338
779,330
779,330
781,325
782,322
783,319
785,318
785,319
785,319
786,320
787,322
787,325
786,327
785,328
785,328
785,329
784,330
784,330
784,330
783,329
783,329
779,329
773,329
765,329
752,331
736,334
736,334
719,338
702,344
685,350
671,357
658,365
658,365
648,372
640,380
634,387
629,394
626,400
626,400
623,406
621,412
620,416
619,418
619,418
619,418
619,418
620,417
620,416
621,414
621,413
621,413
620,413
620,412
619,412
619,412
620,412
620,412
623,413
628,414
635,416
646,418
661,422
661,422
682,428
706,439
732,455
758,475
783,501
783,501
807,532
832,567
860,593
893,613
0,0
0,0
0,0
0,0
0,0
