X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
889,608
868,582
851,544
851,543
837,508
826,479
818,456
810,438
805,423
805,423
801,412
797,405
795,399
794,394
793,391
793,391
793,388
794,386
794,385
795,385
794,386
794,386
795,387
795,389
796,390
797,391
797,392
797,392
798,393
798,393
799,393
799,393
799,393
799,393
797,393
794,392
788,389
780,383
770,375
770,375
761,367
751,359
739,353
728,349
718,347
718,347
708,347
700,347
693,348
686,346
680,344
680,344
675,341
670,339
666,337
664,337
663,339
663,339
663,341
663,344
664,347
664,350
663,351
663,351
663,351
663,350
663,349
663,348
663,347
663,347
664,347
664,347
664,347
664,347
665,347
665,347
665,346
665,345
665,344
666,343
667,342
666,342
668,341
672,340
679,343
692,354
709,375
709,375
729,407
753,447
780,491
812,540
846,585
846,585
879,607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
