X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
855,619
832,595
813,566
796,522
796,522
782,486
770,459
760,438
752,423
744,411
744,411
738,404
732,398
729,393
727,389
726,387
726,387
726,387
725,387
725,388
725,388
725,389
725,389
725,390
724,391
724,392
723,392
722,391
722,391
719,390
715,387
709,381
702,377
694,374
694,374
685,370
675,366
666,362
656,359
648,358
648,358
641,357
637,357
634,357
632,357
630,358
630,358
629,360
628,362
627,363
627,365
627,366
627,366
627,366
628,366
628,365
628,365
628,364
628,364
628,364
627,363
627,363
627,363
627,363
627,363
626,363
626,364
626,364
626,365
627,366
627,366
628,367
629,369
632,374
639,381
650,394
650,394
667,411
686,434
709,460
732,489
755,520
755,520
780,551
807,582
839,603
866,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
