X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
922,621
871,598
839,571
815,531
815,531
796,496
784,467
776,443
771,425
768,413
768,413
766,406
764,402
763,400
762,399
762,400
762,400
762,401
762,402
761,402
759,401
756,398
756,398
753,395
751,391
751,388
752,388
754,393
754,393
754,396
753,399
752,403
751,406
750,408
750,408
750,409
749,409
749,409
748,408
748,408
748,408
748,408
748,408
748,408
748,407
748,406
748,406
747,405
746,402
743,398
738,393
730,386
730,386
722,379
713,372
704,365
695,361
686,357
686,357
678,353
670,350
664,346
658,343
654,340
654,340
650,337
647,335
644,334
642,334
639,334
639,334
637,335
636,336
636,337
636,337
636,338
636,338
636,339
636,339
636,339
636,339
636,338
636,338
636,338
636,339
636,340
636,341
636,342
636,342
636,343
636,344
637,344
637,344
638,345
638,345
638,345
639,345
639,345
638,344
638,344
638,344
638,344
638,344
639,344
641,344
645,343
645,343
652,343
663,344
679,350
702,364
731,390
731,390
765,426
803,471
845,523
892,579
937,608
937,608
0,0
0,0
0,0
0,0
0,0
