X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
892,610
867,589
848,559
848,559
833,524
821,495
813,470
808,450
806,435
806,435
806,424
807,416
807,411
808,407
808,404
808,404
808,402
808,400
807,400
807,401
806,402
806,402
807,405
808,408
809,411
809,413
809,415
809,415
808,416
804,416
798,415
791,411
783,406
783,406
773,400
763,394
752,388
741,383
728,377
728,377
716,373
704,370
693,368
684,368
676,369
676,369
669,370
664,371
659,372
656,372
654,373
654,373
652,373
652,374
653,375
654,376
655,376
655,376
655,376
655,376
655,376
655,375
655,374
655,374
655,373
655,373
655,372
656,372
657,373
657,373
660,374
666,376
676,381
692,391
711,407
711,407
732,429
755,457
779,490
803,527
827,567
827,567
854,595
879,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
