X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
830,613
805,592
791,561
791,561
782,519
775,482
772,451
770,426
770,406
770,406
771,390
772,380
773,373
775,369
775,367
775,367
776,368
775,369
775,370
774,372
774,373
774,373
773,375
772,376
771,377
771,377
770,377
770,377
770,377
770,377
770,377
770,377
770,377
770,377
769,376
767,376
766,375
762,373
758,371
758,371
753,369
747,367
739,365
730,364
720,362
720,362
709,355
700,351
692,350
684,349
678,348
678,348
672,347
667,346
664,345
660,345
658,344
658,344
656,344
655,345
655,345
656,345
657,345
657,345
658,345
658,345
659,344
659,344
658,343
658,344
658,343
658,343
658,343
657,344
658,344
658,344
660,345
665,347
673,351
686,361
703,379
703,379
727,406
753,437
782,472
815,514
851,560
851,560
890,594
932,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
