X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
843,608
818,591
800,570
784,541
773,507
773,507
765,478
761,453
759,433
758,417
758,406
758,406
757,398
758,393
759,389
761,388
762,387
762,387
764,387
764,388
764,389
764,391
763,393
763,393
762,395
761,395
760,396
759,396
759,395
759,395
759,394
758,393
757,391
757,389
755,387
755,387
753,383
748,376
738,369
725,364
710,362
710,362
695,362
680,363
667,364
655,368
646,372
646,372
637,378
627,383
620,386
616,388
613,388
613,388
610,388
608,388
607,390
606,392
605,394
605,394
605,396
605,398
606,398
606,398
605,398
605,398
604,398
603,397
602,397
601,397
600,397
600,397
600,397
599,397
599,397
600,398
601,399
601,399
602,399
602,399
602,399
601,399
601,399
601,399
601,399
601,400
602,400
602,400
602,399
601,399
601,399
601,399
600,398
600,398
601,399
601,399
602,399
607,401
617,405
632,413
652,427
652,427
676,446
706,471
739,502
772,537
805,575
805,575
834,597
866,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
