X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
946,617
919,594
919,594
892,579
874,555
862,520
853,488
846,462
846,462
840,440
835,424
830,412
825,404
819,398
819,398
814,395
810,393
807,392
805,392
804,392
804,392
802,392
801,392
799,391
798,390
796,388
796,388
793,388
790,388
788,388
786,389
785,389
785,389
784,390
784,391
784,391
784,391
784,392
784,392
784,392
784,392
783,392
782,391
780,390
780,390
774,387
766,385
755,384
742,384
728,385
728,385
714,384
698,383
683,382
670,380
660,379
660,379
653,377
648,376
647,375
646,375
645,375
645,375
645,377
644,378
644,380
643,382
643,383
643,383
643,385
643,386
643,386
642,385
642,385
642,385
641,384
640,383
638,383
638,382
638,382
638,382
639,382
639,381
641,382
644,383
649,386
649,386
659,391
674,400
694,416
717,437
741,463
741,463
765,491
788,523
812,555
839,578
867,597
867,597
903,615
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
