X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
915,609
915,609
896,581
883,542
872,501
863,471
858,448
858,448
854,433
851,424
849,418
848,415
849,413
849,413
850,412
850,413
849,414
849,416
850,418
850,418
851,421
854,423
857,424
859,424
861,423
861,423
860,422
856,421
850,418
840,415
829,411
829,411
818,404
809,398
799,392
790,386
781,382
781,382
772,376
762,368
754,364
748,362
743,362
743,362
738,361
734,360
730,360
725,361
719,362
719,362
714,364
709,366
706,368
705,369
705,369
705,369
705,369
705,369
706,369
706,370
706,369
706,369
706,369
706,368
707,367
708,366
712,367
712,367
719,368
729,373
742,384
758,402
775,426
775,426
791,452
809,482
829,517
855,556
889,584
889,584
929,609
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
