X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
865,607
833,586
811,558
795,527
784,502
784,502
777,481
772,463
769,449
766,439
764,432
764,432
763,426
762,421
763,418
765,416
767,416
767,416
769,416
771,417
772,418
773,419
773,420
773,420
773,421
774,422
774,423
774,423
774,422
774,422
774,422
774,421
773,420
772,420
769,419
769,419
766,418
761,416
755,413
747,409
737,404
737,404
727,401
718,398
709,394
702,390
695,386
695,386
689,382
683,377
680,374
677,372
675,370
675,370
673,370
671,369
669,369
668,368
667,368
667,368
666,369
666,369
665,369
665,369
665,369
665,369
665,369
664,369
664,368
664,368
664,368
664,368
664,368
664,368
664,367
664,367
665,367
665,367
667,367
670,369
676,371
686,376
699,387
699,387
717,402
741,423
769,451
799,483
832,518
832,518
867,557
902,586
939,607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
