X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
845,601
811,573
790,532
777,490
770,458
770,458
767,432
766,412
766,401
767,395
768,391
768,391
768,391
768,392
769,395
769,397
768,398
768,398
767,398
765,395
761,390
757,384
753,377
753,377
754,372
756,372
758,377
757,382
756,387
756,387
755,392
754,397
753,402
752,404
752,406
752,406
752,408
752,409
752,410
752,412
752,412
752,412
752,413
752,413
751,413
750,411
748,409
748,409
746,406
742,402
736,395
727,388
718,380
718,380
712,374
704,368
695,362
687,356
683,348
683,348
682,341
681,338
680,337
679,337
678,338
678,338
677,339
675,341
673,342
671,344
668,346
668,346
666,347
665,349
665,349
665,349
666,349
666,349
666,348
667,348
667,347
667,347
667,347
667,347
667,346
667,346
667,345
668,345
668,345
668,345
669,345
669,345
669,345
670,344
670,345
670,345
670,345
670,345
670,347
672,349
675,353
675,353
680,360
687,372
695,389
704,411
715,439
715,439
729,471
746,507
767,546
791,581
817,603
817,602
847,619
0,0
0,0
0,0
