X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
852,609
836,587
824,555
815,520
815,520
810,491
806,468
805,450
806,436
808,427
808,427
810,420
813,417
816,416
819,416
821,416
821,416
823,417
824,418
825,418
825,419
825,420
825,420
825,420
825,420
825,419
824,419
822,418
822,418
818,415
810,410
798,402
784,394
768,387
768,387
753,381
741,379
728,378
715,379
699,382
699,382
683,384
668,386
657,388
647,388
640,389
640,389
634,390
630,391
627,393
625,394
624,395
624,395
624,396
623,397
623,398
623,398
623,398
623,398
624,397
624,396
625,396
624,395
624,395
624,395
623,396
624,396
624,396
624,395
625,395
625,395
625,394
626,395
626,395
626,395
625,395
625,395
625,394
625,394
627,394
631,395
638,398
638,398
649,407
667,421
691,439
720,463
752,492
752,492
784,528
818,568
854,597
890,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
