X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
895,605
872,577
848,539
824,499
805,464
805,464
790,434
778,409
769,389
762,374
757,363
757,363
754,357
751,353
749,353
748,355
747,359
747,359
746,363
746,367
746,370
746,372
747,375
747,375
748,378
748,380
748,382
749,383
749,383
749,383
748,383
748,383
747,383
746,381
744,379
744,378
742,373
739,366
735,358
729,352
723,349
723,349
716,348
708,348
701,350
695,355
689,360
689,360
684,363
680,367
677,368
674,370
673,371
673,371
672,372
672,372
672,373
672,375
672,376
672,376
672,377
672,378
672,378
671,379
671,379
671,379
670,379
670,378
671,378
671,378
671,378
671,378
672,378
672,379
673,380
673,380
674,381
674,381
675,381
677,380
680,380
683,381
689,383
689,383
697,387
709,395
724,408
741,426
760,450
760,450
782,479
807,515
835,554
867,587
906,608
906,608
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
