X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
897,610
880,594
869,570
869,570
861,533
855,501
850,474
847,454
845,439
845,439
844,427
843,420
842,416
841,414
842,416
842,416
842,420
841,423
841,424
840,425
840,424
840,424
839,423
838,422
835,421
829,420
821,419
821,419
810,416
796,412
781,407
765,403
752,400
752,400
740,401
731,407
723,413
716,415
709,417
709,417
703,419
700,421
698,421
696,420
690,416
690,416
681,412
674,407
668,402
663,398
658,396
658,396
653,400
647,407
638,415
630,420
625,424
625,424
621,427
618,431
615,434
612,436
612,436
611,438
609,439
609,440
609,440
609,439
609,439
610,438
610,437
611,436
613,435
616,435
616,435
622,435
631,437
645,443
663,454
686,473
686,473
711,500
740,531
773,567
814,594
851,615
851,615
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
