X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
895,607
863,579
838,534
822,491
811,457
811,457
804,432
800,415
797,404
796,400
793,399
793,399
791,401
788,403
786,402
785,398
785,392
785,392
787,383
790,377
793,376
796,379
796,383
796,383
796,388
797,396
798,403
799,407
801,406
801,406
803,402
804,397
807,390
808,381
803,376
803,376
802,375
803,375
802,377
801,379
800,382
800,382
800,384
800,387
801,388
802,390
803,390
803,390
801,390
795,388
786,385
775,380
765,378
765,378
756,376
746,372
736,369
726,367
716,367
716,367
706,367
697,369
689,370
683,371
676,371
676,371
671,371
667,370
664,370
662,370
662,370
662,370
662,371
663,371
664,371
664,371
665,371
665,371
665,371
666,370
666,370
666,370
666,370
666,370
667,370
667,371
667,371
667,371
667,371
667,371
667,371
668,370
668,370
668,369
668,369
668,369
668,370
669,370
669,370
671,371
674,372
674,372
679,374
684,377
691,381
700,388
714,399
714,399
730,417
750,442
770,472
792,506
819,545
819,545
851,583
886,607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
