X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
929,609
929,609
890,583
866,547
847,510
835,484
828,464
828,464
823,452
821,445
820,441
820,441
820,443
820,443
820,445
819,450
819,455
819,456
820,457
820,457
821,458
822,459
823,460
823,459
821,457
821,457
817,453
811,449
803,444
792,439
780,435
780,435
768,431
756,428
745,427
735,427
726,427
726,427
720,427
716,429
714,432
712,433
709,434
709,434
707,436
705,438
704,440
704,441
704,442
704,442
704,443
704,443
704,443
705,443
705,444
705,444
705,444
705,444
705,444
705,444
705,444
705,444
705,444
705,444
705,444
706,445
708,446
708,446
712,448
719,452
729,460
741,472
758,487
758,487
776,508
798,533
824,562
855,586
889,604
889,604
922,620
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
