X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
854,607
854,607
828,588
812,563
802,531
795,503
792,481
792,481
790,463
789,449
787,439
785,431
784,426
784,426
783,422
782,420
783,418
784,416
785,415
785,415
785,414
786,415
786,415
786,415
786,415
786,415
786,415
785,414
784,414
784,413
784,413
784,413
782,412
780,411
776,409
770,407
762,405
762,405
754,402
744,400
734,397
723,396
712,391
712,391
702,388
694,386
686,384
681,384
677,384
677,384
673,384
671,385
668,385
666,386
665,386
665,386
665,386
665,387
665,387
665,387
665,386
665,386
665,386
665,385
665,385
665,384
665,383
665,383
665,383
665,383
666,383
667,383
668,383
668,383
672,385
679,390
692,399
711,416
736,438
736,438
764,465
794,496
826,531
860,569
896,595
896,595
934,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
