X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
941,605
912,581
912,581
892,559
879,529
870,499
863,476
857,457
857,457
852,444
848,434
845,426
842,422
839,419
839,419
837,418
835,418
835,419
835,422
836,425
836,425
836,428
835,429
835,428
834,427
834,425
834,425
834,423
833,422
830,419
823,418
812,416
812,416
798,415
781,416
765,418
749,421
737,422
737,422
728,425
720,427
713,429
708,430
703,431
703,431
699,433
696,434
694,436
692,437
691,437
691,437
690,437
690,437
690,437
690,437
690,436
690,436
690,436
690,435
690,434
691,433
691,433
691,433
691,433
691,433
692,434
694,436
696,441
696,441
702,452
711,469
726,492
745,519
768,550
768,550
795,577
825,596
858,613
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
