X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
896,612
875,595
857,587
847,574
840,561
840,561
836,546
834,528
833,511
832,498
831,486
831,486
831,477
830,471
830,466
830,464
830,464
830,464
830,465
829,467
829,469
830,470
830,470
830,470
830,471
831,471
831,471
830,471
830,471
830,471
829,471
829,471
829,471
829,471
829,470
829,470
827,468
824,465
820,461
811,454
799,444
799,444
785,430
768,417
752,410
736,404
722,402
722,402
711,400
701,397
691,395
681,395
673,398
673,398
667,402
663,407
661,411
661,415
661,418
661,418
661,420
662,421
662,420
663,419
664,418
664,418
664,417
664,417
664,417
664,418
664,419
664,419
665,419
666,420
669,423
674,426
683,432
683,432
697,440
716,456
739,479
766,511
797,555
797,555
830,593
869,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
