X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
935,609
886,591
856,573
856,573
835,544
819,513
807,486
799,463
792,446
792,446
787,433
783,425
777,422
772,422
768,420
768,420
764,420
761,420
758,420
752,418
746,415
746,415
740,411
736,408
736,403
740,401
745,403
745,403
748,406
749,409
750,412
750,413
750,412
750,412
749,408
745,402
740,398
738,395
741,393
741,393
745,391
748,386
751,383
753,382
753,381
753,381
751,379
749,377
747,376
745,375
745,375
745,375
745,376
746,376
745,377
744,377
742,377
742,377
740,376
735,376
729,376
721,376
712,377
712,377
700,380
688,383
675,386
663,389
653,392
653,391
645,394
639,397
636,401
634,403
633,405
633,405
633,406
633,407
634,407
634,408
634,408
634,408
634,408
634,408
634,407
634,407
633,406
633,406
633,405
632,405
632,405
632,405
631,405
631,405
631,405
631,405
630,405
630,404
629,404
629,404
630,404
630,404
633,405
639,408
651,412
651,412
667,420
689,435
715,457
745,486
781,522
781,522
821,561
865,589
913,610
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
