X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
966,621
919,604
889,589
866,572
847,550
847,550
832,528
819,510
809,496
802,484
796,475
796,475
792,470
788,466
786,462
785,460
785,459
785,459
786,459
788,461
790,463
792,466
794,467
794,467
796,468
798,468
799,466
801,462
802,457
802,457
803,451
805,444
805,435
805,429
804,426
804,426
804,424
803,424
803,425
803,426
803,427
803,427
803,428
803,428
803,429
800,430
796,428
796,428
791,425
784,422
775,418
763,414
750,408
750,408
734,404
719,402
705,401
693,401
683,402
683,402
676,403
671,404
668,405
666,406
665,407
665,407
664,407
665,408
666,408
666,409
667,409
667,409
668,409
668,408
668,408
669,407
669,407
669,407
670,406
670,405
670,405
669,404
669,404
669,404
669,403
669,403
669,403
669,404
669,404
669,404
669,405
671,407
674,414
684,430
703,456
703,456
728,486
757,518
789,555
825,589
867,610
867,610
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
