X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
894,617
892,600
878,578
870,550
865,517
865,517
861,488
857,465
853,446
849,431
846,420
846,420
842,412
840,407
837,403
835,400
832,398
833,398
830,397
828,396
826,398
825,399
824,401
824,401
823,403
823,404
823,405
823,404
822,403
822,403
822,402
821,401
821,400
819,398
816,396
816,396
810,394
803,392
795,390
784,388
772,386
772,386
759,384
748,383
737,381
727,380
719,379
719,379
711,378
704,377
696,377
693,377
693,377
693,377
691,378
689,378
688,379
688,379
689,378
689,378
689,378
690,378
690,378
691,377
691,377
691,377
691,377
691,377
692,377
692,378
693,378
694,378
695,379
698,380
702,381
707,383
713,387
713,387
722,393
737,404
756,422
777,443
798,468
798,468
819,498
842,532
867,568
897,593
928,612
928,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
