X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
896,601
866,568
842,521
824,484
811,455
811,455
801,435
793,420
787,411
783,406
781,403
781,403
782,400
785,397
789,395
793,393
797,392
797,392
800,391
801,390
802,390
802,390
801,391
801,391
801,392
800,393
800,395
800,396
799,398
799,398
797,399
793,400
788,400
782,399
774,396
774,396
764,393
753,389
739,384
725,379
712,375
712,375
701,374
695,379
692,385
689,392
687,399
687,399
684,402
683,404
682,406
683,408
683,409
683,409
682,409
678,407
671,404
660,401
648,399
648,399
636,399
629,398
629,398
628,402
623,406
623,406
619,408
617,410
617,410
617,411
618,412
618,412
619,413
619,414
619,415
619,416
619,415
619,415
619,415
619,414
620,413
621,412
622,411
622,411
623,411
624,412
624,413
625,413
625,414
625,414
625,414
624,414
624,413
625,412
627,411
627,411
631,413
639,418
654,426
674,438
697,454
697,454
725,474
755,499
787,527
821,559
859,583
859,583
901,601
939,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
