X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
757,610
734,586
720,550
720,550
710,510
706,476
705,450
705,430
706,416
706,416
709,406
712,399
716,395
720,394
724,396
724,396
727,397
731,396
733,396
735,397
737,398
737,398
738,399
739,399
739,398
738,395
736,391
736,391
733,385
732,380
731,375
733,369
736,370
736,370
742,376
745,382
743,386
742,391
742,395
742,395
741,398
742,400
741,401
741,401
741,400
741,400
741,400
739,399
736,397
729,393
720,388
720,388
710,381
693,376
676,374
662,371
651,367
651,367
642,366
633,365
627,365
622,366
617,369
617,369
613,374
610,378
609,380
608,381
606,383
606,383
605,384
604,385
603,384
600,382
596,379
596,379
591,375
586,371
582,368
578,367
579,368
579,368
583,371
583,375
582,377
581,379
580,380
580,380
581,381
581,381
582,382
582,383
582,384
582,384
582,385
582,386
582,386
583,386
582,386
582,386
582,385
582,385
582,385
582,385
582,385
582,385
582,385
583,386
585,389
590,393
599,398
599,398
609,406
620,421
634,443
651,473
672,505
672,505
699,540
727,574
759,595
789,609
836,622
836,622
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
