X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
946,608
918,581
918,581
895,545
874,508
854,476
837,452
821,432
821,432
806,417
792,405
780,395
770,387
762,380
762,380
755,374
749,369
743,366
738,363
734,362
734,362
731,361
732,360
735,359
739,358
745,357
745,357
750,355
754,352
756,349
756,346
753,347
753,347
749,348
748,350
747,352
750,354
755,356
755,356
760,358
764,359
766,360
762,360
754,359
754,359
743,357
733,356
720,357
705,358
692,358
692,358
679,360
670,360
664,361
661,362
658,367
658,367
654,375
652,381
652,382
652,382
654,381
654,381
653,379
649,376
642,373
633,370
625,368
625,368
618,365
613,364
612,368
612,376
610,385
610,385
605,392
602,395
600,398
598,400
597,402
597,402
597,403
597,404
597,404
597,404
597,404
597,404
597,403
597,403
597,404
597,405
598,409
598,409
600,414
605,422
614,433
627,449
647,473
647,473
677,503
715,539
759,574
808,598
863,618
863,618
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
