X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
906,611
883,583
863,536
862,536
846,495
834,462
825,439
819,422
814,412
814,412
809,405
804,401
798,398
793,398
789,400
789,400
787,402
786,403
786,403
787,404
788,404
788,404
789,404
789,403
789,401
787,399
782,398
782,398
772,395
760,393
746,391
731,389
717,386
717,386
704,382
693,378
684,375
676,373
669,373
669,373
663,374
657,376
652,379
649,381
647,383
647,383
647,384
648,384
649,385
651,385
652,385
652,385
653,384
653,383
654,381
654,379
657,378
657,378
662,378
670,379
683,386
701,399
722,416
722,416
747,437
774,466
803,501
834,542
868,581
868,581
905,606
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
