X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
929,615
900,594
878,569
859,535
859,535
844,505
832,480
823,461
816,444
810,426
810,426
806,413
803,404
801,398
800,393
798,389
798,389
798,388
797,388
797,388
796,390
796,391
796,391
795,393
795,394
795,395
794,396
792,395
792,395
788,394
782,392
775,392
766,390
755,387
755,387
743,383
732,380
722,378
712,374
703,373
703,373
695,373
688,373
682,374
678,375
675,375
675,375
671,376
669,377
667,378
666,379
665,380
665,380
665,381
666,381
666,381
666,381
666,381
666,381
666,380
666,380
666,380
665,381
664,382
664,382
665,382
668,383
674,384
685,390
700,403
700,403
720,421
740,443
763,469
787,499
813,532
813,532
838,566
865,588
893,606
933,621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
