X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
919,611
885,587
852,554
832,515
832,515
818,482
809,455
803,435
800,420
799,409
799,409
798,402
796,398
794,397
788,399
781,402
781,402
774,404
771,402
771,397
774,388
777,378
777,378
781,374
784,374
784,376
782,380
782,384
782,384
783,389
784,393
786,398
788,401
791,403
791,403
794,403
796,400
799,394
801,387
799,379
799,379
795,376
794,380
795,382
794,386
793,391
793,391
792,394
792,395
792,395
793,393
793,391
793,391
792,387
789,383
781,378
769,370
753,361
753,361
737,352
723,344
723,344
700,336
692,332
692,332
685,331
679,332
672,334
667,337
662,340
662,340
658,344
654,347
651,351
649,355
647,357
647,357
647,359
647,359
648,359
648,357
649,356
649,356
649,355
649,354
650,354
650,355
651,356
651,356
652,357
652,358
652,358
652,357
652,356
652,356
651,355
651,355
651,355
652,355
653,356
653,356
653,357
654,358
654,358
655,359
656,359
656,359
655,359
655,357
656,357
661,359
669,367
669,367
681,383
696,407
715,436
738,469
763,502
763,502
790,536
818,569
843,592
868,605
894,617
894,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
