X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
846,622
817,605
791,582
791,582
772,545
759,509
750,475
745,446
742,421
742,421
740,401
738,385
737,373
736,365
734,359
735,359
734,355
733,353
733,352
733,351
734,351
734,351
735,351
735,352
735,353
735,353
734,353
734,353
734,354
733,354
732,354
731,355
730,356
730,356
729,356
728,356
727,356
726,355
723,355
723,355
719,354
712,353
703,352
692,351
680,351
680,351
669,351
660,349
653,348
650,348
649,350
649,350
649,351
649,353
649,354
648,355
647,356
647,356
645,357
645,359
644,360
644,361
644,362
644,362
644,363
644,363
644,362
644,361
643,361
643,360
643,360
643,359
644,359
646,360
651,362
651,362
660,367
674,375
693,390
717,413
746,444
746,444
781,482
820,523
863,567
911,598
961,621
961,621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
