X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
906,599
884,583
867,561
867,561
853,527
844,494
837,468
832,447
828,430
828,430
826,419
824,410
821,404
819,398
817,395
817,395
815,392
814,390
813,390
813,391
813,392
813,392
813,392
813,392
813,391
813,390
813,388
813,388
812,388
812,389
813,393
813,394
814,395
814,395
814,397
814,399
814,402
814,404
813,406
813,406
813,407
812,408
812,408
812,407
812,406
812,406
811,405
808,403
803,400
793,397
780,394
780,394
764,390
748,388
731,386
716,385
704,384
704,384
693,383
685,383
678,383
674,384
670,386
670,386
666,389
662,393
660,396
659,399
659,400
659,400
661,401
663,402
664,402
665,402
665,402
665,402
666,401
666,400
665,400
665,400
665,400
665,400
665,401
665,401
666,402
669,403
675,405
675,405
685,411
700,421
720,437
743,460
768,489
768,489
795,523
823,562
854,589
889,609
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
