X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
856,618
824,600
824,600
804,581
791,556
781,522
774,494
769,469
769,469
765,449
763,432
761,419
759,408
756,400
756,400
754,394
752,390
751,387
751,386
751,385
751,385
751,385
751,385
751,386
751,387
751,388
751,388
751,388
751,389
750,389
750,389
749,389
749,389
749,390
749,389
748,388
746,387
742,384
742,384
735,381
725,378
712,375
696,375
681,377
681,377
667,380
656,385
648,389
645,393
645,396
645,396
646,396
647,396
648,396
649,395
650,395
650,395
650,396
650,396
650,397
651,398
651,399
651,399
652,399
652,399
652,399
651,399
651,400
651,400
650,400
649,401
649,401
649,401
649,402
649,402
650,403
651,404
653,406
656,408
658,410
658,410
660,413
662,418
668,427
677,441
688,460
688,460
703,483
721,511
743,543
768,576
798,599
798,599
831,615
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
