X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
901,618
889,607
875,595
860,580
860,580
848,560
838,538
829,518
823,501
819,486
819,486
816,474
815,466
814,460
814,458
814,458
814,458
814,458
812,455
809,450
805,444
800,437
800,437
798,430
799,431
799,436
795,440
791,444
791,444
788,448
787,451
787,455
787,456
786,457
786,457
786,456
786,455
785,453
783,450
780,445
780,445
775,438
768,429
760,418
750,408
741,402
741,402
736,399
730,395
725,393
721,392
716,387
716,387
714,383
711,380
707,379
703,378
699,379
699,379
694,380
689,381
685,383
681,386
679,388
679,388
679,389
679,390
679,390
679,389
679,389
679,389
678,389
677,389
676,389
676,388
677,388
677,388
677,388
678,388
679,387
679,387
680,386
680,386
680,386
682,387
685,389
691,395
702,408
702,407
720,427
742,449
768,474
798,502
831,534
831,534
867,568
906,592
944,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
