X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
911,618
893,605
873,589
872,589
849,569
829,537
813,505
800,476
789,454
789,454
780,437
773,427
767,423
762,421
758,424
758,424
757,424
758,424
758,425
759,428
759,430
759,430
758,431
754,428
751,422
747,413
745,404
745,404
743,397
744,397
743,398
740,399
738,400
738,400
738,403
740,407
742,410
745,414
747,416
747,416
748,417
748,417
747,417
746,416
744,414
744,414
741,410
737,404
732,394
726,385
719,379
719,379
710,374
703,368
696,362
690,356
685,353
685,353
682,352
682,354
681,359
680,364
679,368
679,368
678,370
678,368
679,365
679,361
679,357
679,357
678,352
677,347
674,344
670,343
667,344
667,344
666,346
670,351
675,358
681,366
686,372
686,372
688,378
689,381
689,382
688,382
687,381
687,381
686,380
684,379
682,378
680,378
677,378
677,378
674,379
672,381
671,385
673,391
680,402
680,402
692,420
713,447
740,482
771,525
802,570
802,570
829,596
864,616
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
