X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
871,618
871,618
844,601
820,580
801,555
801,555
785,523
774,494
767,471
764,452
763,436
763,436
763,423
763,413
764,405
764,398
764,393
764,393
765,389
766,388
766,387
766,388
765,389
765,389
764,391
763,393
763,394
761,395
759,395
759,395
755,395
750,391
743,388
735,389
725,386
725,385
715,382
704,380
693,378
681,376
670,374
670,374
660,374
653,373
649,372
648,370
650,369
650,369
656,368
665,366
675,363
683,359
687,357
687,357
686,356
683,357
679,358
677,360
676,362
676,362
675,365
674,367
673,369
671,370
670,370
670,370
670,370
670,371
671,372
673,374
678,381
678,381
688,390
704,403
724,424
749,452
777,487
777,487
806,528
837,570
872,597
918,620
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
