X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
880,606
871,584
871,584
852,553
832,513
816,476
803,445
794,420
794,420
787,400
783,383
779,369
776,357
774,348
774,348
773,342
774,339
776,341
778,347
781,353
781,353
783,361
785,367
786,371
786,373
787,374
787,374
787,373
788,373
788,373
788,373
788,374
788,374
788,375
788,375
788,370
783,358
776,347
776,347
770,342
758,340
748,338
739,337
733,339
733,339
727,342
721,348
716,356
711,364
706,373
706,373
702,379
701,382
702,380
704,376
708,370
708,370
711,361
712,359
710,360
702,359
694,361
694,361
687,368
683,376
682,385
681,391
682,394
682,394
683,392
685,388
687,383
686,373
685,366
685,366
689,365
693,365
695,366
696,368
696,368
696,368
694,368
692,367
690,367
689,367
688,367
688,367
688,368
688,368
689,368
689,368
688,368
688,368
688,368
687,368
687,368
687,368
688,369
688,369
688,369
688,369
688,370
688,370
688,371
688,371
688,371
688,370
688,370
689,369
689,369
689,369
690,368
690,367
691,367
691,368
692,370
692,370
694,374
697,381
702,392
710,408
722,427
722,427
738,451
757,480
780,514
806,553
837,586
837,586
871,608
0,0
0,0
0,0
0,0
0,0
0,0
