X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
866,608
832,587
805,558
785,527
784,527
767,500
753,477
741,459
730,443
722,429
722,429
715,416
710,406
707,396
706,388
705,381
705,381
706,376
707,372
708,369
708,367
706,366
706,366
704,367
702,369
701,370
700,371
700,372
700,372
700,372
700,372
700,373
700,374
699,375
700,375
699,375
699,375
697,373
694,371
687,368
687,368
678,365
667,362
656,360
648,358
641,357
641,357
636,357
632,357
630,357
628,357
628,357
628,357
627,357
628,358
629,359
630,360
630,360
630,360
630,361
629,363
627,364
625,366
624,367
624,367
623,368
622,369
622,368
622,368
621,367
621,367
621,367
620,366
619,366
619,366
619,366
619,366
619,367
619,367
619,368
620,368
621,368
621,368
623,369
627,371
633,376
641,384
653,396
653,396
666,410
680,427
696,449
717,478
741,514
741,514
771,554
804,589
839,609
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
