X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
873,610
873,610
846,582
827,543
809,498
796,461
787,430
787,430
781,405
776,383
773,367
771,355
769,346
769,346
768,340
767,335
767,333
767,331
766,332
766,332
765,334
765,336
765,337
765,338
766,339
766,339
766,340
765,341
765,342
764,343
763,341
763,341
761,339
758,336
753,330
746,324
738,319
738,319
728,315
718,314
708,315
698,316
690,319
690,319
683,322
676,326
669,331
660,335
653,340
653,340
647,344
643,348
641,353
642,355
642,355
643,356
643,356
644,356
645,356
645,356
645,355
645,355
645,354
646,354
646,353
645,352
645,352
645,352
645,352
645,351
644,351
645,352
647,352
647,352
652,354
662,359
678,372
699,392
725,416
725,416
757,446
793,483
831,523
869,568
913,601
913,601
939,621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
