X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
915,607
902,587
891,557
891,557
882,525
875,500
869,480
864,464
861,451
861,451
858,442
856,435
856,430
856,424
856,419
856,419
857,414
857,409
858,406
858,403
858,402
858,402
858,401
858,401
857,402
857,403
857,405
857,405
856,406
856,406
856,407
857,407
858,407
858,407
859,407
859,408
859,409
858,411
856,412
856,412
852,412
847,410
841,407
832,402
821,397
821,397
810,391
799,380
789,371
781,366
773,363
773,363
767,362
760,362
755,362
750,364
746,365
746,365
742,367
739,369
738,370
737,370
737,370
737,370
737,370
738,369
739,369
739,369
740,368
740,368
739,368
739,368
739,368
740,368
741,368
741,368
742,369
743,370
745,371
747,372
751,375
751,375
758,382
771,395
791,414
816,435
847,458
847,458
885,483
930,512
984,545
1031,580
1053,608
1053,608
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
