X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
924,620
891,598
891,598
860,574
832,536
811,503
796,479
785,462
785,462
777,451
770,444
764,440
760,437
759,434
759,434
759,431
760,428
761,426
762,425
764,425
764,425
766,425
768,425
769,426
770,427
770,428
770,428
769,429
767,429
763,428
758,422
749,420
749,420
739,417
729,415
718,413
708,412
697,411
697,411
687,410
677,410
667,410
660,409
655,408
655,408
652,408
651,407
651,406
651,405
651,405
651,405
651,405
651,405
651,405
651,405
651,406
651,406
651,406
650,406
649,406
649,406
649,406
649,406
648,406
648,406
648,407
648,408
647,409
647,409
647,411
648,412
651,415
659,420
674,432
674,432
696,453
724,479
755,509
788,544
826,580
826,580
870,606
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
