X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
902,608
879,583
846,544
846,544
817,501
791,461
772,429
757,404
746,386
746,386
737,373
732,364
728,357
726,353
724,352
724,352
722,351
721,353
721,355
721,358
721,360
721,360
721,362
721,363
720,365
720,366
720,366
720,366
719,366
716,365
712,360
708,353
708,346
708,346
707,346
709,348
710,351
713,353
716,354
716,354
718,355
719,357
717,358
714,361
710,364
710,364
706,366
704,369
703,370
703,370
703,370
703,370
703,369
703,368
702,367
701,366
701,366
701,366
702,366
706,368
715,374
727,385
745,403
745,403
767,428
793,460
823,499
855,542
889,585
889,585
923,610
0,0
