X,Y
0,0
0,0
0,0
0,0
0,0
946,616
902,593
874,566
854,522
839,483
839,483
828,451
820,427
816,409
812,396
810,387
810,387
808,380
804,374
804,374
803,373
801,373
801,373
800,374
800,374
800,373
799,372
798,370
798,370
797,368
796,364
794,361
790,356
790,356
790,356
786,355
786,355
785,356
784,357
784,358
784,358
783,360
782,361
782,361
778,360
778,360
778,360
765,355
765,355
756,352
746,348
736,346
736,346
719,342
719,342
703,343
697,347
697,347
697,347
693,352
689,362
689,362
687,367
687,367
685,370
685,373
685,375
685,375
685,376
686,377
686,377
686,376
686,376
687,375
687,373
687,373
687,373
687,373
688,373
688,373
689,373
689,373
689,373
689,373
693,373
693,373
698,375
705,380
717,390
731,407
750,431
771,462
771,462
795,499
820,540
848,580
878,604
912,621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
