X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
906,617
875,592
856,567
842,534
842,534
833,508
827,489
823,478
821,474
820,470
820,470
819,470
818,471
817,471
816,468
812,463
812,463
807,456
802,450
797,443
796,438
798,441
798,441
798,444
797,445
796,449
796,453
798,457
798,457
800,460
801,461
801,461
801,462
801,462
801,462
801,461
801,461
801,461
800,459
799,456
799,456
795,452
791,447
784,441
774,437
764,434
764,434
753,430
745,424
737,415
730,406
727,400
727,400
727,394
729,389
731,386
732,384
732,383
732,383
731,384
729,387
724,390
719,395
714,399
714,399
709,404
706,408
704,410
704,411
705,411
705,411
705,410
705,409
705,408
704,408
704,408
704,408
704,407
704,407
704,407
704,407
704,407
704,407
705,407
705,407
706,407
707,408
708,409
708,409
711,411
714,415
720,421
728,431
740,447
740,447
757,468
776,497
797,530
820,567
847,593
847,593
872,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
