X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
871,609
863,591
863,591
855,566
840,526
825,483
814,446
806,418
806,418
801,398
797,385
794,378
791,374
789,372
789,372
789,372
788,374
787,378
787,381
787,384
787,384
787,386
787,385
787,382
787,375
788,366
788,366
790,359
792,356
794,352
795,350
795,352
795,352
793,355
793,358
792,361
791,364
790,366
790,366
791,369
792,370
793,372
794,373
793,374
793,374
791,374
787,374
782,374
774,375
766,375
766,375
756,375
747,376
737,377
727,378
717,380
717,380
708,382
698,384
689,387
681,390
675,394
675,394
670,397
667,400
664,403
663,405
662,406
663,406
663,407
663,407
663,407
664,406
664,405
664,405
665,405
665,404
665,404
666,404
666,404
666,404
666,405
665,406
665,407
666,408
669,410
669,410
675,413
688,420
707,431
732,448
758,471
758,471
784,499
810,533
838,571
870,599
908,621
908,621
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
