X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
840,717
817,702
808,678
800,638
800,638
787,590
773,547
762,509
754,477
750,450
750,450
748,429
748,414
748,404
747,399
747,397
747,397
746,395
746,395
745,396
745,398
745,400
745,400
745,402
745,404
744,405
743,405
742,404
742,404
741,403
740,401
739,399
738,397
735,394
735,394
731,389
724,382
715,373
704,364
692,356
692,356
679,350
664,346
648,344
633,343
617,343
617,343
603,344
589,345
577,347
567,349
559,352
559,352
551,355
544,358
538,361
532,363
528,365
528,365
526,366
525,368
525,369
525,369
526,369
526,369
526,369
526,368
527,367
527,366
528,365
528,365
529,365
530,367
533,367
536,367
540,367
540,367
548,365
557,363
570,363
587,369
608,381
608,381
631,400
657,421
684,447
712,479
741,514
741,514
770,554
795,595
812,639
823,677
834,701
834,701
0,0
0,0
0,0
0,0
0,0
