X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
878,611
878,611
857,590
843,567
831,534
821,504
814,479
814,479
809,459
806,443
803,431
802,421
801,413
801,413
800,406
800,401
800,397
801,395
802,396
802,396
803,397
803,399
804,401
804,402
804,403
804,403
804,403
804,403
804,403
803,403
802,403
802,403
799,403
796,397
789,392
777,388
764,385
764,385
750,383
737,381
725,380
713,379
702,379
702,379
693,379
684,382
679,384
677,384
676,385
676,385
676,386
676,387
677,388
678,389
678,390
678,390
680,390
681,390
682,390
683,389
684,389
684,389
685,388
686,387
686,387
686,386
686,386
686,386
686,385
686,384
685,384
684,383
684,382
684,382
683,381
683,380
683,380
683,380
683,380
683,380
684,381
685,384
687,387
691,393
699,404
699,404
712,420
731,442
753,469
778,501
804,539
804,539
831,580
860,604
890,622
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
