X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
958,622
920,602
920,602
920,602
859,530
838,492
823,459
811,433
811,433
811,433
800,412
783,380
777,369
773,360
773,360
769,353
769,353
767,347
763,339
761,337
761,337
761,336
762,336
762,336
764,337
769,339
769,339
772,339
772,339
771,339
771,339
770,342
773,344
775,345
778,346
780,346
782,345
782,345
783,345
783,344
781,343
776,342
767,339
757,338
757,338
757,338
737,339
724,342
713,344
701,346
701,346
701,346
688,348
666,350
656,352
649,353
649,353
642,354
642,354
638,355
633,358
631,359
631,359
630,361
629,362
629,362
628,363
628,363
628,363
628,363
628,362
629,361
629,361
628,361
628,361
628,362
627,363
627,365
627,367
627,367
628,370
633,374
641,379
656,389
676,404
702,424
702,424
702,424
766,482
803,520
843,562
891,593
891,593
891,593
942,619
0,0
0,0
