X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
901,612
869,583
848,543
834,499
823,464
823,464
815,437
809,418
805,406
801,401
798,398
798,398
795,397
793,398
791,401
790,405
790,408
790,408
790,409
790,408
789,405
787,401
785,396
785,396
789,391
797,393
802,398
804,400
806,404
806,404
807,408
809,411
810,414
811,416
810,417
810,417
810,418
809,418
808,418
808,417
806,417
806,417
804,415
798,412
789,408
778,405
763,400
763,400
749,394
734,391
722,388
709,386
700,383
700,383
691,382
683,382
676,384
669,388
662,396
662,396
657,404
653,410
650,415
648,420
646,423
646,423
646,425
647,424
645,421
640,418
636,415
636,415
633,413
633,410
636,408
641,410
642,413
642,413
642,414
643,415
645,416
648,418
652,418
652,418
655,416
658,415
659,413
660,411
661,409
661,409
661,406
661,401
658,393
663,387
669,384
669,384
675,381
680,377
684,376
686,374
686,373
686,373
685,371
684,370
683,369
683,370
684,370
684,370
684,370
684,371
683,372
682,372
681,372
681,372
680,372
680,371
680,371
680,371
681,371
681,371
682,372
686,375
690,380
696,389
704,403
704,403
715,419
730,440
747,464
768,493
793,526
793,525
820,562
853,591
889,610
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
