X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
901,618
868,597
841,571
819,534
819,534
803,501
791,471
781,447
773,428
766,414
766,414
760,403
756,393
752,385
749,379
746,373
746,373
743,370
741,367
738,367
735,368
732,369
732,369
730,370
728,371
727,370
727,370
728,369
728,369
728,368
726,365
723,358
716,346
705,332
705,332
691,317
676,311
664,309
655,310
649,311
649,311
644,313
639,316
635,319
631,320
628,321
628,321
624,322
621,323
619,325
617,327
617,330
617,330
616,333
616,336
616,338
615,340
615,340
615,340
614,340
613,338
613,337
612,335
612,333
612,333
612,332
613,331
614,330
615,329
616,329
616,329
616,329
615,329
615,329
615,330
615,330
615,330
617,331
620,332
626,335
639,345
657,363
657,363
678,392
702,429
730,473
761,521
796,573
796,573
836,605
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
