X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
929,612
915,589
897,554
882,518
870,490
870,490
859,468
850,452
841,440
834,430
828,422
828,422
823,415
820,409
817,404
815,401
813,401
813,401
810,403
806,407
803,411
801,414
800,415
800,415
799,416
800,415
801,414
802,413
802,412
802,412
799,410
794,407
786,403
774,399
757,394
757,394
740,387
725,380
712,373
700,370
688,368
688,368
678,367
670,368
665,368
661,368
659,368
659,368
658,367
656,366
655,366
654,367
653,368
653,368
653,370
654,372
654,373
655,374
655,374
655,374
655,374
654,373
654,373
653,373
653,373
653,373
653,374
653,374
654,374
654,373
655,373
655,373
657,374
660,375
665,379
674,388
686,403
686,403
702,423
721,448
741,478
762,511
786,547
786,547
814,581
846,601
883,618
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
