X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
923,610
902,589
902,589
887,568
877,540
871,517
868,499
867,486
867,486
866,478
865,472
864,469
864,468
865,466
865,466
866,465
867,463
866,462
866,462
865,463
865,463
865,465
865,467
865,469
865,470
864,471
864,471
862,471
859,470
854,467
848,462
839,455
839,455
828,447
813,440
794,433
775,422
758,412
758,412
743,408
731,407
723,410
717,413
710,419
710,419
705,427
701,430
697,433
694,435
692,436
692,436
689,437
688,437
685,435
681,430
674,423
674,423
667,415
660,407
654,401
653,396
655,394
655,394
656,398
654,403
649,407
644,411
641,413
641,413
640,414
641,413
643,412
646,410
649,408
649,408
649,406
645,402
643,396
648,392
654,387
654,387
660,384
666,381
671,380
676,378
679,376
679,376
681,375
683,374
682,373
680,374
678,375
678,375
676,377
675,377
674,377
674,377
673,377
673,377
672,377
672,377
672,377
672,377
673,377
673,377
673,376
674,377
674,377
674,378
674,378
674,378
674,379
673,381
672,382
672,384
672,388
672,388
674,392
677,400
683,412
693,430
706,454
706,454
722,482
739,516
758,554
783,587
812,610
812,610
0,0
0,0
0,0
0,0
