X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
814,708
783,689
783,689
755,657
732,604
713,552
698,508
687,471
687,471
680,442
676,420
675,404
674,393
671,389
671,389
667,389
664,387
662,387
659,387
655,385
655,385
650,381
644,374
638,366
632,356
629,348
629,348
629,343
630,341
631,343
631,345
631,348
631,348
632,351
632,352
631,353
631,353
632,352
632,352
632,352
633,353
633,353
633,355
632,355
633,355
632,355
632,355
632,355
633,354
633,353
633,353
633,354
633,354
633,354
633,356
634,360
634,360
637,366
640,373
646,382
652,393
658,406
658,406
665,424
673,448
685,477
699,512
717,551
717,551
739,596
764,644
791,681
813,702
835,717
835,717
0,0
