X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
925,621
925,621
890,604
869,581
848,547
831,511
819,479
819,479
810,453
803,433
797,417
791,405
791,405
786,395
781,388
776,383
771,379
766,376
766,376
763,375
761,375
759,376
758,377
756,379
756,379
755,380
755,381
754,381
754,381
753,381
753,381
752,380
751,379
750,378
748,377
745,375
745,375
741,373
733,370
725,367
714,364
702,362
702,362
691,359
679,356
669,354
661,351
653,350
653,350
647,352
644,355
640,362
639,368
638,369
638,369
637,370
637,370
636,369
633,368
626,366
626,366
619,365
612,363
604,361
598,360
593,361
593,361
590,367
588,375
585,380
583,383
582,385
582,385
582,387
581,388
580,390
578,391
577,392
577,392
576,393
575,393
575,392
575,392
575,391
575,391
575,391
575,391
576,392
576,393
576,394
576,394
575,395
575,395
575,396
576,396
580,397
580,397
587,400
596,408
611,424
632,448
658,481
658,481
688,524
724,570
769,598
817,619
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
