X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
884,615
858,592
858,592
842,560
829,522
820,489
814,462
809,440
809,440
807,423
805,409
805,399
804,391
804,385
804,385
805,381
806,377
807,375
808,375
809,377
809,377
810,379
810,382
810,386
810,389
811,391
811,391
811,393
811,393
811,393
810,393
810,393
810,393
810,393
810,394
809,394
806,394
801,391
801,391
795,387
789,379
782,370
773,364
763,359
763,359
754,355
745,352
737,349
729,347
722,344
722,344
715,343
709,343
704,343
700,344
696,345
696,345
693,346
691,347
690,348
690,349
691,350
691,350
692,350
692,351
693,352
694,352
694,352
694,352
695,352
695,351
695,350
695,350
696,350
696,350
696,350
697,350
697,350
697,349
697,349
697,349
698,350
699,351
701,355
705,361
712,371
712,371
722,388
734,413
750,446
769,486
792,533
792,533
821,580
850,605
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
