X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
896,621
853,602
830,583
830,583
816,559
807,530
800,506
796,487
794,474
794,474
793,469
793,466
791,467
790,470
789,472
789,472
787,472
784,469
780,464
774,457
770,450
770,450
769,443
774,440
777,443
778,446
777,450
777,450
777,455
778,460
781,463
783,463
786,461
786,461
789,459
792,456
792,452
792,443
792,433
792,433
795,428
797,424
799,423
800,422
800,423
800,423
798,423
796,424
793,425
791,427
790,429
790,429
790,431
790,432
791,432
791,432
790,431
790,431
788,430
783,428
775,425
764,422
749,419
749,419
733,416
717,413
703,411
689,412
677,414
677,414
666,419
658,427
653,432
650,436
648,439
648,439
647,441
648,442
648,441
645,440
639,437
639,437
631,433
626,429
622,427
619,425
619,426
619,426
623,431
622,434
619,437
615,439
611,440
611,440
609,442
608,442
608,443
608,443
608,443
608,443
607,443
607,443
607,443
608,442
608,442
608,442
608,442
608,442
608,443
608,443
608,444
608,444
608,444
607,444
607,444
607,444
607,444
607,444
607,444
608,444
608,443
609,442
611,442
611,442
616,447
626,461
643,483
668,508
698,537
698,537
732,568
772,589
814,607
860,620
0,0
0,0
0,0
0,0
0,0
0,0
