X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
881,614
863,598
854,577
846,543
840,513
840,513
838,487
837,466
838,450
840,439
843,432
843,432
844,427
844,423
844,421
844,419
844,418
844,418
844,417
844,418
843,418
840,417
834,415
834,415
825,410
814,406
802,400
791,394
779,388
779,388
768,383
759,379
751,375
745,373
740,372
740,372
736,372
734,372
731,374
729,375
727,376
727,376
724,378
723,379
722,381
721,382
721,383
721,383
721,384
721,384
721,384
721,384
720,384
720,384
720,385
720,385
720,385
721,385
721,385
721,385
721,386
721,387
722,388
724,389
727,391
727,391
731,394
738,399
747,407
762,418
780,434
780,434
801,456
825,485
851,520
878,558
907,590
907,590
930,611
0,0
0,0
0,0
0,0
