X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
896,607
882,591
869,573
859,541
859,541
851,509
847,483
845,464
844,451
843,444
843,444
842,439
839,438
837,438
834,438
832,439
832,439
831,440
831,441
831,442
832,443
831,443
831,443
830,443
829,441
825,439
819,437
811,433
811,433
801,429
788,425
774,420
760,417
747,415
747,415
735,416
724,419
716,420
710,422
707,424
707,424
705,426
704,427
703,428
703,430
702,431
702,431
702,433
701,434
701,435
701,436
701,437
701,437
701,438
701,438
701,438
700,438
700,438
700,438
699,438
699,438
699,438
700,438
701,438
701,438
702,437
703,437
705,437
708,437
711,439
711,439
717,441
724,447
736,457
752,470
771,489
771,489
791,512
812,541
835,573
862,596
892,612
892,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
