X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
885,616
865,596
842,564
823,530
823,530
809,503
796,482
785,466
777,452
771,440
771,440
766,429
762,420
760,412
758,406
758,404
758,404
759,403
760,405
761,407
762,409
762,410
762,410
763,410
765,409
767,408
768,406
769,405
769,405
767,402
764,399
758,394
750,390
739,387
739,387
731,383
725,381
719,382
712,385
705,391
705,391
698,397
692,401
684,404
676,408
668,411
668,411
663,414
659,415
658,416
659,417
660,416
660,416
661,416
662,415
662,414
662,413
662,412
662,412
662,411
662,410
661,409
662,409
664,409
664,409
669,411
678,416
691,428
707,446
725,469
725,469
746,498
769,531
792,567
819,595
849,612
849,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
