X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
812,614
800,594
795,565
793,528
793,528
793,496
794,470
797,451
800,436
804,425
804,425
807,418
809,413
811,411
813,410
814,410
814,410
816,411
818,412
819,413
819,415
819,416
819,416
818,418
817,420
817,422
817,423
819,424
819,424
819,425
819,425
818,424
816,422
811,419
811,419
804,415
793,409
779,404
763,400
747,398
747,398
732,397
719,396
707,396
697,396
689,396
689,396
683,397
679,399
677,401
675,403
674,404
674,404
673,406
672,408
671,409
670,410
669,411
669,411
669,411
669,411
669,409
669,408
669,407
669,407
669,407
669,406
668,406
669,406
669,406
669,406
669,406
670,406
673,406
677,408
684,413
684,413
692,420
702,432
715,448
731,471
749,500
749,500
770,532
793,565
818,591
846,607
875,619
875,619
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
