X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
890,621
855,596
835,562
822,516
814,480
814,480
810,453
809,435
808,425
807,422
808,420
808,420
809,420
809,420
810,421
810,421
808,419
808,419
806,415
802,410
798,405
794,399
795,397
795,398
796,403
798,408
798,412
797,416
796,419
796,419
796,423
797,425
798,426
798,425
797,422
797,422
792,418
784,411
773,402
758,391
743,384
743,384
729,379
716,376
704,374
691,373
678,372
678,372
665,373
654,374
644,376
635,379
630,382
630,382
628,384
628,386
629,387
630,387
631,387
631,387
632,387
633,386
633,386
633,386
633,386
633,386
633,385
633,385
632,385
632,385
631,385
631,385
631,385
630,385
630,385
630,385
630,385
630,385
630,385
634,387
641,390
652,394
666,402
666,402
685,417
707,438
731,466
757,498
783,532
783,532
810,568
840,594
872,612
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
