X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
882,617
863,600
838,580
824,556
813,530
813,530
808,507
806,488
807,472
810,459
813,450
813,450
817,444
821,439
823,437
825,436
826,436
826,436
827,437
828,438
828,440
829,443
828,446
828,446
828,448
829,450
830,451
829,452
827,451
827,451
824,449
818,446
810,441
800,434
789,426
789,426
775,418
761,410
749,403
737,398
727,393
727,393
719,388
713,384
710,382
707,381
705,383
705,383
703,387
700,391
698,395
697,396
698,395
698,395
701,392
705,388
709,381
708,376
708,374
708,374
704,372
696,372
692,377
687,386
685,397
685,397
683,408
683,416
684,419
685,419
686,415
686,415
687,410
688,403
687,395
684,387
684,380
684,380
690,376
697,376
703,375
707,374
709,375
709,375
709,376
707,377
705,378
702,379
700,380
700,380
699,381
699,382
700,382
701,382
702,382
702,382
702,382
702,381
702,381
702,380
702,380
702,380
702,379
702,379
702,379
701,379
702,380
702,380
704,382
706,385
709,390
715,398
724,409
724,409
735,424
746,440
757,459
770,481
786,507
786,507
805,537
830,570
860,595
884,617
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
