X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
916,614
892,594
892,594
869,571
851,541
837,513
826,491
818,474
818,474
812,461
807,452
803,446
798,442
795,438
795,438
793,435
792,434
791,434
791,435
791,436
791,436
790,438
790,439
789,440
789,440
788,439
788,439
786,438
783,436
778,433
771,429
763,424
763,424
753,419
741,415
727,411
713,409
700,406
700,406
690,402
682,398
677,396
674,396
672,396
672,396
669,399
666,402
661,406
658,411
656,413
656,413
657,415
658,415
660,415
661,414
662,414
662,414
662,413
663,412
664,412
667,413
670,417
670,417
677,424
687,438
702,458
720,483
740,514
740,514
762,550
789,584
824,607
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
