X,Y
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
905,612
885,596
867,576
867,576
853,544
843,512
834,485
828,461
824,441
824,441
821,424
820,411
818,400
817,392
815,387
815,387
812,383
810,381
808,381
806,381
805,381
805,381
804,380
803,380
802,380
802,381
802,381
802,381
802,381
802,381
800,381
797,380
792,379
792,379
784,378
774,376
763,375
752,374
740,372
740,372
728,371
716,369
705,366
693,364
684,362
684,362
675,361
668,360
662,359
656,358
651,358
651,358
647,358
644,359
642,359
642,359
641,359
641,359
642,359
642,359
643,359
644,358
644,358
644,358
645,358
645,358
646,358
646,358
646,357
646,357
645,357
645,357
645,356
645,356
646,356
646,356
647,356
649,356
652,357
656,362
665,371
665,371
679,387
697,411
716,437
739,470
765,507
765,507
794,549
827,589
865,610
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
